GEMMID,KernelID,EFF,us
113,29,0.733128,0.05
113,72,0.900373,0.04
113,57,0.812271,0.05
113,61,0.639422,0.06
113,52,0.808245,0.05
113,75,0.812489,0.05
113,30,0.844731,0.05
113,62,0.860696,0.04
113,43,0.827777,0.05
113,79,0.527736,0.07
113,2,0.579438,0.07
113,8,0.657538,0.06
113,12,0.826733,0.05
113,0,0.765371,0.05
113,17,0.79905,0.05
113,9,0.316708,0.12
113,51,0.418063,0.09
113,65,0.737187,0.05
113,68,0.47878,0.08
113,78,0.495348,0.08
113,14,0.677714,0.06
113,91,0.878367,0.04
113,33,0.82005,0.05
113,77,0.71521,0.05
113,73,0.72112,0.05
113,50,0.756234,0.05
113,6,0.559045,0.07
113,42,0.473595,0.08
113,97,0.79969,0.05
113,89,0.89085,0.04
113,56,0.632168,0.06
113,92,0.233911,0.16
113,20,0.31764,0.12
113,1,0.529729,0.07
113,94,0.619955,0.06
113,31,0.659699,0.06
113,41,0.444503,0.09
113,16,0.528718,0.07
113,85,0.903273,0.04
113,34,0.129691,0.29
113,45,0.329586,0.12
113,82,0.679607,0.06
113,7,0.607172,0.06
113,64,0.903726,0.04
113,95,0.658454,0.06
114,77,0.815648,0.09
114,63,0.665013,0.11
114,58,0.929189,0.08
114,90,0.515893,0.15
114,35,0.183767,0.42
114,37,0.677783,0.11
114,82,0.632099,0.12
114,36,0.801528,0.1
114,29,0.874458,0.09
114,91,0.263225,0.29
114,18,0.761365,0.1
114,75,0.488777,0.16
114,39,0.836071,0.09
114,44,0.740501,0.1
114,97,0.673225,0.11
114,67,0.599648,0.13
114,54,0.723636,0.11
114,98,1.0,0.08
114,92,0.654695,0.12
114,6,0.966271,0.08
114,94,0.444117,0.17
114,60,0.784478,0.1
114,85,0.618225,0.12
114,16,0.475688,0.16
114,33,0.846382,0.09
114,50,0.720859,0.11
114,95,0.742986,0.1
114,61,0.485797,0.16
114,19,0.680902,0.11
114,65,0.51508,0.15
114,27,0.55976,0.14
114,79,0.614557,0.12
114,13,0.816863,0.09
114,1,0.47055,0.16
114,52,0.548029,0.14
114,57,0.569467,0.13
114,9,0.707808,0.11
115,65,0.57677,21.01
115,83,0.472454,25.65
115,6,0.685617,17.67
115,98,0.61399,19.73
115,53,0.81857,14.8
115,24,0.84111,14.41
115,12,0.596106,20.33
115,78,0.418668,28.94
115,89,0.708946,17.09
115,0,0.542718,22.33
115,42,0.877625,13.81
115,27,0.44914,26.98
115,63,0.414774,29.21
115,49,0.768707,15.76
115,76,0.803744,15.08
115,26,0.389767,31.09
115,21,0.316664,38.26
115,71,0.854121,14.19
115,59,0.451772,26.82
115,73,0.920835,13.16
115,96,0.546773,22.16
115,87,0.505731,23.96
115,36,0.603098,20.09
115,86,0.510897,23.72
115,23,0.340474,35.59
115,22,0.727982,16.64
115,50,0.901292,13.44
115,99,0.604565,20.04
115,60,0.942611,12.85
115,40,0.53321,22.72
115,94,0.669364,18.1
115,11,0.780214,15.53
115,9,0.542554,22.33
115,44,0.746832,16.22
115,20,0.791579,15.31
115,33,0.753582,16.08
115,84,0.899565,13.47
115,34,0.923227,13.12
115,31,0.806173,15.03
115,8,0.587932,20.61
115,54,0.393768,30.77
115,91,0.701483,17.27
115,1,0.555806,21.8
115,28,0.640638,18.91
115,72,0.820757,14.76
115,56,1.0,12.12
115,38,0.797581,15.19
115,93,0.259311,46.73
115,46,0.542495,22.33
116,87,0.27078,0.04
116,69,0.331076,0.04
116,8,0.689016,0.02
116,42,0.552489,0.02
116,12,0.920853,0.01
116,77,0.994247,0.01
116,28,0.759667,0.02
116,78,0.427381,0.03
116,32,0.296362,0.04
116,19,0.658253,0.02
116,63,0.283249,0.04
116,71,0.845574,0.01
116,72,0.746215,0.02
116,11,0.15201,0.08
116,80,0.732018,0.02
116,9,0.378243,0.03
116,79,0.650741,0.02
116,20,0.915964,0.01
116,55,0.327822,0.04
116,68,0.275278,0.04
116,76,0.576133,0.02
116,6,1.0,0.01
116,2,0.800023,0.01
116,64,0.688472,0.02
116,54,0.538134,0.02
116,92,0.847663,0.01
116,75,0.622992,0.02
116,66,0.607757,0.02
116,84,0.648863,0.02
116,37,0.951899,0.01
116,39,0.573703,0.02
116,10,0.589757,0.02
116,73,0.410899,0.03
116,67,0.621536,0.02
116,49,0.741736,0.02
116,95,0.645149,0.02
116,13,0.805125,0.01
116,30,0.716571,0.02
116,48,0.719795,0.02
116,29,0.955678,0.01
116,43,0.816115,0.01
116,88,0.613808,0.02
116,53,0.392764,0.03
116,38,0.539093,0.02
116,17,0.913913,0.01
116,85,0.920837,0.01
116,0,0.82266,0.01
116,26,0.525589,0.02
116,62,0.398043,0.03
116,3,0.875244,0.01
116,35,0.273781,0.04
116,1,0.358706,0.03
116,21,0.514835,0.02
116,33,0.798908,0.01
116,22,0.873411,0.01
116,65,0.29938,0.04
116,58,0.495715,0.02
116,81,0.708114,0.02
116,57,0.840445,0.01
116,16,0.805231,0.01
116,98,0.847287,0.01
116,51,0.597531,0.02
116,31,0.362467,0.03
116,82,0.641641,0.02
117,10,0.301624,0.01
117,68,0.946014,0.0
117,40,0.446867,0.01
117,78,0.740453,0.0
117,21,0.974664,0.0
117,3,0.450981,0.01
117,53,0.29734,0.01
117,27,0.18703,0.02
117,94,0.771141,0.0
117,33,0.611103,0.01
117,14,0.767669,0.0
117,48,0.774117,0.0
117,44,0.834879,0.0
117,16,0.420421,0.01
117,58,0.792265,0.0
117,95,1.0,0.0
117,50,0.848395,0.0
117,11,0.567942,0.01
117,70,0.523987,0.01
117,72,0.825282,0.0
117,13,0.769581,0.0
117,1,0.344658,0.01
117,73,0.86854,0.0
117,87,0.289938,0.01
117,28,0.562441,0.01
117,12,0.46247,0.01
117,5,0.692531,0.0
117,2,0.188421,0.02
117,8,0.534543,0.01
117,85,0.493325,0.01
117,23,0.599822,0.01
118,48,0.667284,0.13
118,96,0.566188,0.16
118,37,0.413725,0.21
118,11,0.642942,0.14
118,32,0.773341,0.11
118,97,0.348554,0.25
118,18,0.664235,0.13
118,92,0.472887,0.19
118,90,0.825653,0.11
118,60,0.833708,0.11
118,14,0.247854,0.35
118,87,0.302324,0.29
118,74,0.352506,0.25
118,56,0.685275,0.13
118,94,0.770483,0.11
118,43,0.68028,0.13
118,27,0.791795,0.11
118,8,0.713051,0.12
118,85,0.436628,0.2
118,46,0.606799,0.14
118,88,0.388769,0.23
118,47,0.657478,0.13
118,45,0.481869,0.18
118,1,0.726529,0.12
118,71,0.926142,0.09
118,6,0.874719,0.1
118,79,0.625768,0.14
118,93,0.787255,0.11
118,2,0.691074,0.13
118,54,0.738648,0.12
118,44,0.474707,0.19
118,39,0.738362,0.12
118,91,0.801279,0.11
118,25,0.519448,0.17
118,40,0.73066,0.12
118,70,0.545558,0.16
118,95,0.953249,0.09
118,82,0.611691,0.14
118,51,0.38731,0.23
118,28,0.760566,0.12
118,69,0.459508,0.19
118,62,0.635514,0.14
118,81,0.777859,0.11
118,16,0.247991,0.35
118,13,0.816831,0.11
118,26,0.830349,0.11
118,65,0.674456,0.13
118,5,0.454913,0.19
118,75,0.178261,0.49
118,50,0.743079,0.12
118,68,0.626978,0.14
118,76,0.324431,0.27
118,36,0.632578,0.14
118,33,0.532598,0.17
118,10,0.669119,0.13
118,86,0.607792,0.14
118,20,0.66272,0.13
118,3,0.618613,0.14
118,41,1.0,0.09
118,80,0.707169,0.12
118,7,0.716251,0.12
118,59,0.860143,0.1
118,83,0.326115,0.27
118,19,0.526261,0.17
118,67,0.705115,0.12
118,61,0.519944,0.17
118,9,0.203058,0.43
118,12,0.264025,0.33
118,64,0.483898,0.18
118,0,0.497987,0.18
118,89,0.709365,0.12
118,53,0.613769,0.14
118,42,0.593151,0.15
118,15,0.655795,0.13
118,99,0.793413,0.11
118,55,0.479983,0.18
118,30,0.387105,0.23
118,52,0.460691,0.19
118,22,0.533349,0.16
118,98,0.298156,0.29
118,21,0.69763,0.13
118,77,0.271342,0.32
119,32,0.701487,1.95
119,37,0.993652,1.38
119,56,0.530383,2.58
119,13,0.724845,1.89
119,20,0.886267,1.55
119,4,0.806295,1.7
119,71,0.983266,1.39
119,25,0.53447,2.56
119,96,0.599168,2.29
119,53,0.702179,1.95
119,16,0.679739,2.02
119,36,0.950341,1.44
119,70,0.997341,1.37
119,57,1.0,1.37
119,39,0.556619,2.46
119,64,0.942553,1.45
119,42,0.698645,1.96
119,51,0.338318,4.05
119,23,0.409017,3.35
119,27,0.240946,5.68
120,67,0.933935,27.95
120,52,0.411226,63.47
120,99,0.632722,41.25
120,13,0.553063,47.19
120,78,0.531951,49.07
120,75,0.411574,63.42
120,59,1.0,26.1
120,0,0.298711,87.38
120,63,0.953403,27.38
120,92,0.461784,56.52
120,95,0.755676,34.54
120,64,0.811934,32.15
120,26,0.724324,36.03
120,79,0.995286,26.22
120,86,0.578091,45.15
120,10,0.753637,34.63
120,30,0.731707,35.67
120,16,0.566707,46.06
120,38,0.595992,43.79
120,4,0.589754,44.26
120,21,0.65439,39.89
121,15,0.619711,0.1
121,72,0.533518,0.12
121,30,0.672709,0.1
121,57,0.84881,0.08
121,78,0.578985,0.11
121,7,0.402888,0.16
121,21,0.54837,0.12
121,20,0.810894,0.08
121,83,0.52837,0.12
121,77,0.215653,0.3
121,26,0.81921,0.08
121,2,0.677959,0.1
121,76,0.762151,0.09
121,82,0.448593,0.14
121,37,0.620953,0.1
121,85,0.997838,0.07
121,27,0.486971,0.13
121,8,0.580072,0.11
121,92,0.470132,0.14
121,10,0.284715,0.23
121,25,0.397578,0.16
121,35,0.427652,0.15
121,41,0.375927,0.17
121,42,0.766322,0.08
121,56,0.44518,0.15
121,3,0.519542,0.13
121,5,0.729646,0.09
121,60,0.769058,0.08
121,23,0.671899,0.1
121,43,0.45426,0.14
121,51,0.393354,0.17
121,49,0.542032,0.12
121,62,1.0,0.06
121,16,0.906744,0.07
121,31,0.619402,0.1
121,94,0.849811,0.08
121,48,0.414838,0.16
121,90,0.338218,0.19
121,13,0.162048,0.4
121,98,0.843733,0.08
121,89,0.534488,0.12
121,22,0.238182,0.27
121,28,0.979706,0.07
121,55,0.305138,0.21
121,33,0.691088,0.09
121,12,0.36731,0.18
121,96,0.813854,0.08
121,44,0.775901,0.08
121,4,0.684954,0.09
121,67,0.903318,0.07
121,70,0.66391,0.1
121,71,0.628143,0.1
121,6,0.689198,0.09
121,74,0.711661,0.09
121,18,0.423554,0.15
121,47,0.880168,0.07
121,99,0.843531,0.08
121,79,0.865337,0.08
121,65,0.845147,0.08
121,29,0.705548,0.09
121,97,0.80928,0.08
121,24,0.58496,0.11
121,50,0.751224,0.09
121,63,0.578572,0.11
121,54,0.625261,0.1
121,86,0.331233,0.2
121,34,0.985419,0.07
121,17,0.521195,0.12
121,38,0.584919,0.11
122,4,0.762565,0.0
122,30,0.446754,0.0
122,97,0.43081,0.0
122,34,0.672785,0.0
122,81,0.859911,0.0
122,93,0.730028,0.0
122,80,0.550187,0.0
122,26,0.311156,0.0
122,23,0.450446,0.0
122,79,0.870462,0.0
122,20,0.780226,0.0
122,49,0.868562,0.0
122,18,0.851472,0.0
122,3,0.522632,0.0
122,42,0.705815,0.0
122,46,1.0,0.0
122,47,0.449147,0.0
122,44,0.373261,0.0
122,48,0.93827,0.0
122,87,0.537607,0.0
122,64,0.552064,0.0
122,38,0.680796,0.0
122,77,0.890883,0.0
123,17,0.399026,0.76
123,89,0.926396,0.33
123,90,0.364107,0.83
123,3,0.725164,0.42
123,69,0.653352,0.46
123,31,0.770586,0.39
123,13,0.742063,0.41
123,87,0.41696,0.72
123,24,0.55533,0.54
123,1,0.169728,1.78
123,83,0.843184,0.36
123,0,0.386887,0.78
123,9,0.700763,0.43
123,49,0.20908,1.44
123,10,0.930376,0.32
123,81,0.82984,0.36
123,67,0.776671,0.39
123,28,0.834026,0.36
123,22,0.175976,1.71
123,11,0.837208,0.36
123,42,0.769102,0.39
123,20,0.784687,0.38
123,72,0.489052,0.62
123,5,0.409465,0.74
123,7,0.841489,0.36
123,63,0.888803,0.34
123,37,1.0,0.3
123,8,0.273789,1.1
123,86,0.724575,0.42
123,48,0.38858,0.78
123,34,0.968354,0.31
123,26,0.659629,0.46
123,4,0.451221,0.67
123,70,0.546932,0.55
123,96,0.463103,0.65
123,73,0.53934,0.56
123,18,0.487913,0.62
123,35,0.411734,0.73
123,54,0.579744,0.52
123,79,0.460684,0.65
123,15,0.810475,0.37
123,6,0.864014,0.35
123,25,0.585566,0.51
123,94,0.624843,0.48
123,77,0.831163,0.36
123,93,0.664529,0.45
123,55,0.836052,0.36
123,19,0.749479,0.4
123,91,0.238463,1.26
123,47,0.727919,0.41
123,16,0.68879,0.44
123,99,0.900397,0.33
123,30,0.795467,0.38
123,75,0.532829,0.57
123,2,0.608283,0.5
123,51,0.705309,0.43
123,65,0.450144,0.67
123,57,0.725456,0.42
123,43,0.598866,0.5
123,27,0.823759,0.37
123,29,0.754808,0.4
123,59,0.392567,0.77
123,56,0.532434,0.57
123,39,0.551086,0.55
123,33,0.865756,0.35
123,95,0.396213,0.76
124,70,0.709581,0.14
124,38,0.651553,0.16
124,41,0.880911,0.12
124,33,0.482923,0.21
124,82,0.149875,0.68
124,58,0.789381,0.13
124,3,0.629438,0.16
124,91,0.438689,0.23
124,80,0.502398,0.2
124,97,0.497961,0.21
124,0,0.37307,0.27
124,92,0.992815,0.1
124,2,0.101483,1.01
124,45,0.536137,0.19
124,56,0.687874,0.15
124,96,0.876355,0.12
124,42,0.837794,0.12
124,67,0.777998,0.13
124,5,1.0,0.1
124,62,0.208651,0.49
124,53,0.746767,0.14
124,79,0.690682,0.15
124,39,0.192031,0.53
124,68,0.535425,0.19
124,94,0.210677,0.49
124,66,0.794279,0.13
124,98,0.888104,0.12
124,14,0.889845,0.12
124,28,0.532243,0.19
124,69,0.74034,0.14
124,31,0.911613,0.11
124,15,0.626393,0.16
124,22,0.49948,0.21
124,75,0.548391,0.19
124,55,0.591572,0.17
124,81,0.380242,0.27
124,63,0.625,0.16
124,34,0.609331,0.17
124,49,0.77739,0.13
124,76,0.83669,0.12
124,12,0.341375,0.3
124,95,0.759078,0.14
124,73,0.213625,0.48
124,18,0.551417,0.19
124,88,0.862524,0.12
124,11,0.793785,0.13
124,40,0.427803,0.24
124,50,0.87978,0.12
124,8,0.609798,0.17
124,16,0.562659,0.18
124,23,0.428834,0.24
124,51,0.775432,0.13
124,85,0.836548,0.12
124,65,0.362572,0.28
124,46,0.822642,0.12
124,7,0.663011,0.15
124,24,0.47309,0.22
124,89,0.378427,0.27
124,59,0.538372,0.19
124,61,0.587923,0.17
124,60,0.724149,0.14
124,19,0.898244,0.11
124,6,0.683067,0.15
124,99,0.473032,0.22
124,27,0.48973,0.21
124,74,0.101483,1.01
124,57,0.313326,0.33
124,26,0.548559,0.19
124,37,0.38421,0.27
124,25,0.488442,0.21
124,48,0.361512,0.28
124,93,0.414153,0.25
124,71,0.514321,0.2
124,20,0.54858,0.19
124,43,0.651422,0.16
124,47,0.304223,0.34
124,32,0.723986,0.14
124,35,0.620164,0.17
124,1,0.463839,0.22
124,78,0.84018,0.12
124,86,0.429153,0.24
124,9,0.913948,0.11
124,72,0.824082,0.12
124,44,0.233787,0.44
124,87,0.593996,0.17
124,10,0.296087,0.35
124,77,0.911087,0.11
124,30,0.403001,0.25
124,29,0.598818,0.17
124,17,0.626643,0.16
124,84,0.510417,0.2
124,64,0.837627,0.12
124,4,0.433094,0.24
124,13,0.286031,0.36
124,52,0.831131,0.12
124,83,0.572453,0.18
124,54,0.596714,0.17
124,90,0.103618,0.99
124,21,0.647151,0.16
124,36,0.519428,0.2
125,81,0.256709,65.55
125,22,0.474595,35.45
125,75,0.2929,57.45
125,70,0.778516,21.61
125,84,0.374172,44.97
125,63,0.387844,43.38
125,4,0.882515,19.07
125,21,0.505766,33.27
125,42,0.892748,18.85
125,19,0.469337,35.85
125,12,0.256846,65.51
125,46,0.502141,33.51
125,11,0.655672,25.66
125,34,0.141713,118.74
125,99,0.585508,28.74
125,29,0.592033,28.42
125,44,0.4524,37.19
125,89,0.217882,77.23
125,60,0.571598,29.44
125,16,0.537243,31.32
125,25,0.821198,20.49
125,48,0.357304,47.09
125,64,0.37272,45.15
125,88,0.361771,46.51
125,5,0.613281,27.44
125,33,0.798402,21.08
125,39,0.505163,33.31
125,68,0.562241,29.93
125,76,0.566114,29.72
125,92,0.494477,34.03
125,49,0.816556,20.61
125,6,0.616887,27.28
125,18,0.93487,18.0
125,31,0.805766,20.88
125,91,0.564389,29.81
125,36,0.669039,25.15
125,85,0.522777,32.19
125,9,0.660978,25.46
125,56,0.643428,26.15
125,10,0.58802,28.62
125,80,0.567108,29.67
125,2,0.99868,16.85
125,57,0.727218,23.14
125,20,0.937184,17.95
125,71,0.560784,30.01
125,23,0.818298,20.56
125,51,0.863514,19.49
125,52,0.571958,29.42
125,15,0.921931,18.25
125,58,0.701135,24.0
125,78,0.667909,25.19
125,79,0.59731,28.17
125,93,0.909028,18.51
125,7,0.465217,36.17
125,14,1.0,16.83
125,73,0.912877,18.43
125,1,0.855672,19.66
125,0,0.443886,37.91
125,17,0.407007,41.34
125,54,0.339039,49.63
125,74,0.587622,28.64
125,38,0.456494,36.86
125,8,0.517868,32.49
125,30,0.822639,20.45
125,40,0.632595,26.6
125,94,0.209237,80.42
125,82,0.346229,48.6
125,41,0.643326,26.16
125,3,0.904945,18.59
125,59,0.935116,17.99
125,53,0.446443,37.69
126,61,0.908476,0.0
126,9,0.122105,0.0
126,44,0.389181,0.0
126,19,0.861013,0.0
126,91,0.609506,0.0
126,34,0.982305,0.0
126,24,0.521619,0.0
126,15,0.271256,0.0
126,5,0.562976,0.0
126,77,0.46282,0.0
126,8,0.957585,0.0
126,42,0.378915,0.0
126,86,0.301877,0.0
126,52,0.735959,0.0
126,68,0.304945,0.0
126,31,0.573343,0.0
126,83,0.929623,0.0
126,3,0.500944,0.0
126,79,0.42672,0.0
126,46,0.837924,0.0
126,30,0.447397,0.0
126,98,0.764708,0.0
126,23,0.188861,0.0
126,20,0.65197,0.0
126,80,0.617056,0.0
126,76,0.953161,0.0
126,51,1.0,0.0
126,35,0.471498,0.0
126,56,0.501799,0.0
126,36,0.714912,0.0
126,71,0.681474,0.0
126,59,0.802288,0.0
126,7,0.892962,0.0
126,55,0.670281,0.0
126,69,0.436674,0.0
126,48,0.47003,0.0
126,37,0.743703,0.0
126,18,0.460417,0.0
126,10,0.656235,0.0
126,32,0.5177,0.0
126,26,0.215807,0.0
126,40,0.566282,0.0
126,66,0.909001,0.0
126,14,0.737531,0.0
126,2,0.787004,0.0
126,29,0.540901,0.0
127,54,0.699637,0.0
127,14,0.427765,0.0
127,11,0.722954,0.0
127,2,0.463962,0.0
127,70,0.741645,0.0
127,34,0.696188,0.0
127,0,0.627265,0.0
127,86,0.361766,0.0
127,30,0.695175,0.0
127,79,0.651902,0.0
127,3,0.536277,0.0
127,72,0.286416,0.0
127,23,0.619672,0.0
127,84,0.761111,0.0
127,83,0.327309,0.0
127,61,0.475856,0.0
127,50,0.748054,0.0
127,92,0.594054,0.0
127,27,0.502915,0.0
127,52,0.901684,0.0
127,96,0.65075,0.0
127,67,0.529658,0.0
127,53,0.770802,0.0
127,29,0.74874,0.0
127,26,0.737251,0.0
127,81,0.411133,0.0
127,44,0.860638,0.0
127,5,0.638549,0.0
127,85,0.91737,0.0
127,71,0.408556,0.0
127,51,0.6676,0.0
127,63,0.770951,0.0
127,99,0.70455,0.0
127,1,0.424275,0.0
127,43,0.905681,0.0
127,45,1.0,0.0
127,90,0.977704,0.0
127,33,0.477003,0.0
127,41,0.449021,0.0
127,66,0.663033,0.0
127,82,0.827586,0.0
127,68,0.646669,0.0
127,21,0.556114,0.0
127,77,0.388857,0.0
127,89,0.977853,0.0
127,65,0.267957,0.0
127,38,0.668651,0.0
127,55,0.949654,0.0
127,35,0.280188,0.0
127,13,0.875247,0.0
127,58,0.634381,0.0
127,75,0.929857,0.0
127,40,0.780928,0.0
127,39,0.927903,0.0
127,97,0.333991,0.0
127,87,0.650742,0.0
127,80,0.290999,0.0
127,37,0.694348,0.0
127,32,0.662875,0.0
127,49,0.178313,0.0
127,22,0.813564,0.0
127,73,0.129102,0.0
127,74,0.821841,0.0
127,18,0.558436,0.0
127,19,0.600306,0.0
127,4,0.209319,0.0
127,36,0.864038,0.0
127,94,0.552693,0.0
127,8,0.857811,0.0
127,31,0.641415,0.0
127,6,0.674473,0.0
127,95,0.254937,0.0
127,47,0.54772,0.0
127,12,0.767838,0.0
127,60,0.650057,0.0
127,64,0.520417,0.0
127,93,0.727506,0.0
127,46,0.409677,0.0
127,88,0.823924,0.0
127,69,0.760248,0.0
127,62,0.940663,0.0
127,25,0.575333,0.0
127,98,0.86223,0.0
127,48,0.974638,0.0
127,42,0.84741,0.0
127,9,0.916651,0.0
127,20,0.574919,0.0
127,16,0.742899,0.0
127,10,0.268837,0.0
127,91,0.512566,0.0
127,28,0.489677,0.0
127,59,0.623594,0.0
127,78,0.619655,0.0
127,7,0.699521,0.0
127,76,0.435294,0.0
128,15,0.850183,0.04
128,51,0.63458,0.05
128,20,0.239827,0.14
128,8,0.281008,0.12
128,94,0.73331,0.05
128,62,0.770096,0.04
128,27,0.857942,0.04
128,48,0.548479,0.06
128,60,0.297506,0.11
128,10,0.342423,0.1
128,30,0.864493,0.04
128,67,0.538525,0.06
128,63,0.405144,0.08
128,25,0.856289,0.04
128,96,0.58943,0.06
128,37,0.904549,0.04
128,2,0.586993,0.06
128,81,0.6215,0.05
128,93,0.774201,0.04
128,9,0.410896,0.08
128,72,0.765118,0.04
128,99,0.938797,0.04
128,50,0.792984,0.04
128,54,0.959124,0.04
128,53,0.902518,0.04
128,78,0.710234,0.05
128,76,0.397377,0.09
128,21,0.728804,0.05
128,39,0.955271,0.04
128,77,0.910368,0.04
128,69,0.677341,0.05
128,66,0.365555,0.09
128,55,0.443303,0.08
128,61,0.665695,0.05
128,70,0.506498,0.07
128,22,0.538549,0.06
128,80,0.747657,0.05
128,32,0.190963,0.18
128,85,0.844899,0.04
128,11,0.149527,0.23
128,19,0.920323,0.04
128,29,0.38892,0.09
128,36,0.689477,0.05
128,40,0.206722,0.16
128,56,0.962312,0.04
128,91,0.784711,0.04
128,68,0.489566,0.07
128,16,0.422837,0.08
128,31,0.706547,0.05
128,86,0.75407,0.04
128,41,0.220618,0.15
128,35,0.484918,0.07
128,82,0.430442,0.08
128,28,1.0,0.03
128,83,0.57152,0.06
128,43,0.74485,0.05
128,58,0.512552,0.07
128,6,0.90372,0.04
128,65,0.399239,0.08
128,46,0.738548,0.05
128,5,0.511723,0.07
128,17,0.545674,0.06
128,33,0.959724,0.04
128,57,0.838278,0.04
128,64,0.678226,0.05
128,44,0.575254,0.06
128,87,0.31903,0.11
128,79,0.923049,0.04
128,34,0.931367,0.04
128,38,0.102879,0.33
128,73,0.474131,0.07
128,92,0.567478,0.06
129,92,0.882082,1.02
129,74,0.82596,1.09
129,36,0.492897,1.82
129,86,0.587961,1.53
129,41,0.994965,0.9
129,21,1.0,0.9
129,40,0.767653,1.17
129,31,0.862874,1.04
129,89,0.879461,1.02
129,73,0.974043,0.92
129,49,0.996384,0.9
129,18,0.991568,0.91
129,46,0.59393,1.51
129,55,0.344869,2.61
129,10,0.611019,1.47
129,34,0.61848,1.45
129,12,0.710482,1.27
129,19,0.632121,1.42
129,84,0.695504,1.29
129,91,0.700146,1.28
129,97,0.570658,1.58
130,21,0.831274,0.24
130,79,0.880318,0.22
130,54,0.720282,0.27
130,32,0.610143,0.32
130,31,0.8119,0.24
130,80,0.764559,0.26
130,40,0.429581,0.46
130,17,0.851791,0.23
130,92,0.628024,0.31
130,12,0.57239,0.34
130,61,0.902871,0.22
130,25,0.849993,0.23
130,16,0.574411,0.34
130,70,0.812086,0.24
130,39,0.872699,0.22
130,18,0.637365,0.31
130,33,0.478211,0.41
130,67,0.372861,0.53
130,89,0.811667,0.24
130,99,0.785392,0.25
130,72,0.372743,0.53
130,68,0.681844,0.29
130,7,0.570347,0.34
130,20,0.467112,0.42
130,2,0.256825,0.76
130,19,1.0,0.2
130,9,0.30554,0.64
130,58,0.728774,0.27
130,22,0.581897,0.34
130,49,0.54131,0.36
130,93,0.342061,0.57
130,13,0.623894,0.31
130,95,0.368296,0.53
130,83,0.648987,0.3
130,84,0.839692,0.23
130,4,0.602106,0.33
130,85,0.70953,0.28
130,69,0.596618,0.33
130,94,0.572316,0.34
130,53,0.592049,0.33
130,82,0.705636,0.28
130,66,0.738807,0.27
130,48,0.723972,0.27
130,77,0.399818,0.49
130,15,0.71287,0.28
130,6,0.468853,0.42
130,65,0.868595,0.23
130,23,0.497057,0.39
130,57,0.574547,0.34
130,24,0.703544,0.28
130,8,0.842191,0.23
130,46,0.823098,0.24
130,52,0.356375,0.55
130,14,0.766042,0.26
130,3,0.495323,0.4
130,78,0.354273,0.55
130,45,0.432462,0.45
130,86,0.691901,0.28
130,91,0.468113,0.42
130,64,0.644114,0.3
130,51,0.469531,0.42
130,1,0.61881,0.32
130,0,0.689468,0.28
130,56,0.637695,0.31
130,36,0.595223,0.33
130,44,0.659361,0.3
130,62,0.787441,0.25
131,10,0.93697,0.0
131,62,0.587864,0.0
131,50,0.477408,0.0
131,88,0.914253,0.0
131,82,0.334928,0.0
131,60,0.687941,0.0
131,85,0.946679,0.0
131,67,0.403523,0.0
131,57,1.0,0.0
131,27,0.791411,0.0
131,64,0.37869,0.0
131,66,0.443684,0.0
131,7,0.399445,0.0
131,15,0.478528,0.0
131,13,0.164061,0.0
131,8,0.546939,0.0
131,26,0.880346,0.0
131,4,0.284517,0.0
131,44,0.883705,0.0
131,22,0.982873,0.0
131,74,0.595945,0.0
131,19,0.821962,0.0
131,83,0.371247,0.0
131,92,0.361526,0.0
132,6,0.532256,18.87
132,65,0.591207,16.99
132,25,0.600395,16.73
132,93,0.612721,16.4
132,24,0.462263,21.73
132,60,0.919115,10.93
132,98,0.607764,16.53
132,27,0.482699,20.81
132,50,0.227542,44.15
132,81,0.697319,14.41
132,14,0.420074,23.91
132,45,0.354523,28.34
132,90,0.512706,19.59
132,73,0.85311,11.78
132,23,0.617682,16.26
132,49,0.426413,23.56
132,53,0.382705,26.25
132,66,0.620698,16.19
132,51,0.465906,21.56
132,48,0.539154,18.63
132,82,1.0,10.05
132,3,0.474296,21.18
132,69,0.387467,25.93
132,2,0.420841,23.87
132,61,0.337249,29.79
132,47,0.681043,14.75
132,83,0.884688,11.36
132,42,0.812045,12.37
132,30,0.391523,25.66
132,99,0.698382,14.38
132,78,0.652446,15.4
132,70,0.850549,11.81
132,85,0.636869,15.77
132,18,0.919556,10.92
132,62,0.856201,11.73
132,46,0.859044,11.69
132,1,0.74286,13.52
132,39,0.581863,17.27
132,12,0.342697,29.31
132,44,0.971978,10.34
132,26,0.283648,35.42
132,72,0.893138,11.25
132,52,0.831968,12.08
132,63,0.83523,12.03
132,17,0.525387,19.12
132,71,0.768954,13.06
132,0,0.575548,17.45
132,96,0.915259,10.98
132,9,0.744508,13.49
132,35,0.586492,17.13
132,76,0.226646,44.33
132,15,0.415881,24.16
132,89,0.628321,15.99
132,28,0.408983,24.56
132,5,0.85385,11.77
132,16,0.422779,23.76
133,30,0.30767,0.01
133,9,0.883087,0.0
133,22,0.80011,0.0
133,13,0.819962,0.0
133,58,0.818915,0.0
133,67,0.471898,0.0
133,76,0.942375,0.0
133,38,0.656426,0.0
133,0,0.697695,0.0
133,84,0.435659,0.0
133,87,0.34275,0.01
133,49,0.696184,0.0
133,79,0.65474,0.0
133,57,0.903469,0.0
133,17,0.715899,0.0
133,93,0.588766,0.0
133,54,0.438959,0.0
133,86,0.72712,0.0
